SNo,Date,Covid Status
1555,4/4/2014,0
1556,4/5/2014,0
1557,4/6/2014,0
1558,4/7/2014,0
1559,4/8/2014,0
1560,4/9/2014,0
1561,4/10/2014,0
1562,4/11/2014,0
1563,4/12/2014,0
1564,4/13/2014,0
1565,4/14/2014,0
1566,4/15/2014,0
1567,4/16/2014,0
1568,4/17/2014,0
1569,4/18/2014,0
1570,4/19/2014,0
1571,4/20/2014,0
1572,4/21/2014,0
1573,4/22/2014,0
1574,4/23/2014,0
1575,4/24/2014,0
1576,4/25/2014,0
1577,4/26/2014,0
1578,4/27/2014,0
1579,4/28/2014,0
1580,4/29/2014,0
1581,4/30/2014,0
1582,5/1/2014,0
1583,5/2/2014,0
1584,5/3/2014,0
1585,5/4/2014,0
1586,5/5/2014,0
1587,5/6/2014,0
1588,5/7/2014,0
1589,5/8/2014,0
1590,5/9/2014,0
1591,5/10/2014,0
1592,5/11/2014,0
1593,5/12/2014,0
1594,5/13/2014,0
1595,5/14/2014,0
1596,5/15/2014,0
1597,5/16/2014,0
1598,5/17/2014,0
1599,5/18/2014,0
1600,5/19/2014,0
1601,5/20/2014,0
1602,5/21/2014,0
1603,5/22/2014,0
1604,5/23/2014,0
1605,5/24/2014,0
1606,5/25/2014,0
1607,5/26/2014,0
1608,5/27/2014,0
1609,5/28/2014,0
1610,5/29/2014,0
1611,5/30/2014,0
1612,5/31/2014,0
1613,6/1/2014,0
1614,6/2/2014,0
1615,6/3/2014,0
1616,6/4/2014,0
1617,6/5/2014,0
1618,6/6/2014,0
1619,6/7/2014,0
1620,6/8/2014,0
1621,6/9/2014,0
1622,6/10/2014,0
1623,6/11/2014,0
1624,6/12/2014,0
1625,6/13/2014,0
1626,6/14/2014,0
1627,6/15/2014,0
1628,6/16/2014,0
1629,6/17/2014,0
1630,6/18/2014,0
1631,6/19/2014,0
1632,6/20/2014,0
1633,6/21/2014,0
1634,6/22/2014,0
1635,6/23/2014,0
1636,6/24/2014,0
1637,6/25/2014,0
1638,6/26/2014,0
1639,6/27/2014,0
1640,6/28/2014,0
1641,6/29/2014,0
1642,6/30/2014,0
1643,7/1/2014,0
1644,7/2/2014,0
1645,7/3/2014,0
1646,7/4/2014,0
1647,7/5/2014,0
1648,7/6/2014,0
1649,7/7/2014,0
1650,7/8/2014,0
1651,7/9/2014,0
1652,7/10/2014,0
1653,7/11/2014,0
1654,7/12/2014,0
1655,7/13/2014,0
1656,7/14/2014,0
1657,7/15/2014,0
1658,7/16/2014,0
1659,7/17/2014,0
1660,7/18/2014,0
1661,7/19/2014,0
1662,7/20/2014,0
1663,7/21/2014,0
1664,7/22/2014,0
1665,7/23/2014,0
1666,7/24/2014,0
1667,7/25/2014,0
1668,7/26/2014,0
1669,7/27/2014,0
1670,7/28/2014,0
1671,7/29/2014,0
1672,7/30/2014,0
1673,7/31/2014,0
1674,8/1/2014,0
1675,8/2/2014,0
1676,8/3/2014,0
1677,8/4/2014,0
1678,8/5/2014,0
1679,8/6/2014,0
1680,8/7/2014,0
1681,8/8/2014,0
1682,8/9/2014,0
1683,8/10/2014,0
1684,8/11/2014,0
1685,8/12/2014,0
1686,8/13/2014,0
1687,8/14/2014,0
1688,8/15/2014,0
1689,8/16/2014,0
1690,8/17/2014,0
1691,8/18/2014,0
1692,8/19/2014,0
1693,8/20/2014,0
1694,8/21/2014,0
1695,8/22/2014,0
1696,8/23/2014,0
1697,8/24/2014,0
1698,8/25/2014,0
1699,8/26/2014,0
1700,8/27/2014,0
1701,8/28/2014,0
1702,8/29/2014,0
1703,8/30/2014,0
1704,8/31/2014,0
1705,9/1/2014,0
1706,9/2/2014,0
1707,9/3/2014,0
1708,9/4/2014,0
1709,9/5/2014,0
1710,9/6/2014,0
1711,9/7/2014,0
1712,9/8/2014,0
1713,9/9/2014,0
1714,9/10/2014,0
1715,9/11/2014,0
1716,9/12/2014,0
1717,9/13/2014,0
1718,9/14/2014,0
1719,9/15/2014,0
1720,9/16/2014,0
1721,9/17/2014,0
1722,9/18/2014,0
1723,9/19/2014,0
1724,9/20/2014,0
1725,9/21/2014,0
1726,9/22/2014,0
1727,9/23/2014,0
1728,9/24/2014,0
1729,9/25/2014,0
1730,9/26/2014,0
1731,9/27/2014,0
1732,9/28/2014,0
1733,9/29/2014,0
1734,9/30/2014,0
1735,10/1/2014,0
1736,10/2/2014,0
1737,10/3/2014,0
1738,10/4/2014,0
1739,10/5/2014,0
1740,10/6/2014,0
1741,10/7/2014,0
1742,10/8/2014,0
1743,10/9/2014,0
1744,10/10/2014,0
1745,10/11/2014,0
1746,10/12/2014,0
1747,10/13/2014,0
1748,10/14/2014,0
1749,10/15/2014,0
1750,10/16/2014,0
1751,10/17/2014,0
1752,10/18/2014,0
1753,10/19/2014,0
1754,10/20/2014,0
1755,10/21/2014,0
1756,10/22/2014,0
1757,10/23/2014,0
1758,10/24/2014,0
1759,10/25/2014,0
1760,10/26/2014,0
1761,10/27/2014,0
1762,10/28/2014,0
1763,10/29/2014,0
1764,10/30/2014,0
1765,10/31/2014,0
1766,11/1/2014,0
1767,11/2/2014,0
1768,11/3/2014,0
1769,11/4/2014,0
1770,11/5/2014,0
1771,11/6/2014,0
1772,11/7/2014,0
1773,11/8/2014,0
1774,11/9/2014,0
1775,11/10/2014,0
1776,11/11/2014,0
1777,11/12/2014,0
1778,11/13/2014,0
1779,11/14/2014,0
1780,11/15/2014,0
1781,11/16/2014,0
1782,11/17/2014,0
1783,11/18/2014,0
1784,11/19/2014,0
1785,11/20/2014,0
1786,11/21/2014,0
1787,11/22/2014,0
1788,11/23/2014,0
1789,11/24/2014,0
1790,11/25/2014,0
1791,11/26/2014,0
1792,11/27/2014,0
1793,11/28/2014,0
1794,11/29/2014,0
1795,11/30/2014,0
1796,12/1/2014,0
1797,12/2/2014,0
1798,12/3/2014,0
1799,12/4/2014,0
1800,12/5/2014,0
1801,12/6/2014,0
1802,12/7/2014,0
1803,12/8/2014,0
1804,12/9/2014,0
1805,12/10/2014,0
1806,12/11/2014,0
1807,12/12/2014,0
1808,12/13/2014,0
1809,12/14/2014,0
1810,12/15/2014,0
1811,12/16/2014,0
1812,12/17/2014,0
1813,12/18/2014,0
1814,12/19/2014,0
1815,12/20/2014,0
1816,12/21/2014,0
1817,12/22/2014,0
1818,12/23/2014,0
1819,12/24/2014,0
1820,12/25/2014,0
1821,12/26/2014,0
1822,12/27/2014,0
1823,12/28/2014,0
1824,12/29/2014,0
1825,12/30/2014,0
1826,12/31/2014,0
1827,1/1/2015,0
1828,1/2/2015,0
1829,1/3/2015,0
1830,1/4/2015,0
1831,1/5/2015,0
1832,1/6/2015,0
1833,1/7/2015,0
1834,1/8/2015,0
1835,1/9/2015,0
1836,1/10/2015,0
1837,1/11/2015,0
1838,1/12/2015,0
1839,1/13/2015,0
1840,1/14/2015,0
1841,1/15/2015,0
1842,1/16/2015,0
1843,1/17/2015,0
1844,1/18/2015,0
1845,1/19/2015,0
1846,1/20/2015,0
1847,1/21/2015,0
1848,1/22/2015,0
1849,1/23/2015,0
1850,1/24/2015,0
1851,1/25/2015,0
1852,1/26/2015,0
1853,1/27/2015,0
1854,1/28/2015,0
1855,1/29/2015,0
1856,1/30/2015,0
1857,1/31/2015,0
1858,2/1/2015,0
1859,2/2/2015,0
1860,2/3/2015,0
1861,2/4/2015,0
1862,2/5/2015,0
1863,2/6/2015,0
1864,2/7/2015,0
1865,2/8/2015,0
1866,2/9/2015,0
1867,2/10/2015,0
1868,2/11/2015,0
1869,2/12/2015,0
